signal_date,signal_category,signal_event,signal_ticker,horizon_d,target_date,status,ret_pct_HYG,diff_VIX,ret_pct_SPY,ret_pct_QQQ,ret_pct_IWM,ret_pct_RSP,diff_VIX9D,diff_TNX
2018-10-04,F2,Bollinger Band breach (control),VIX9D,5,2018-10-11,ready,-1.1438050292042812,10.75999927520752,-5.966726494823993,-7.007373197781752,-6.153735039736096,-5.815169410686005,14.15999984741211,-0.06400012969970703
2018-10-04,F2,Bollinger Band breach (control),VIX9D,10,2018-10-18,ready,-0.968753453890181,5.839999198913574,-4.505256533671109,-5.044420365320724,-5.279853297852998,-4.5596220305200275,6.8899993896484375,-0.02200007438659668
2018-10-04,F2,Bollinger Band breach (control),VIX9D,15,2018-10-25,ready,-1.248799955550084,9.999999046325684,-6.688802966631546,-6.206860349899479,-8.879229403945699,-7.3728031930406885,14.200000762939453,-0.06100010871887207
2018-10-04,F2,Bollinger Band breach (control),VIX9D,20,2018-11-01,ready,-1.1007091509805167,5.119999885559082,-5.5037372003946095,-5.658557986641943,-6.202652829676447,-5.116576614010249,6.120000839233398,-0.05299997329711914
2018-10-05,C1,Topological Decoupling (Energy TDA),VIX,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,C1,Topological Decoupling (Energy TDA),VIX,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,C1,Topological Decoupling (Energy TDA),VIX,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,C1,Topological Decoupling (Energy TDA),VIX,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,C1,Topological Decoupling (Energy TDA),VIX,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F1,RSI extreme (control),IWM,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F1,RSI extreme (control),IWM,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F1,RSI extreme (control),IWM,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F1,RSI extreme (control),IWM,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F1,RSI extreme (control),IWM,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F1,RSI extreme (control),TNX,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F1,RSI extreme (control),TNX,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F1,RSI extreme (control),TNX,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F1,RSI extreme (control),TNX,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F1,RSI extreme (control),TNX,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),HYG,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),HYG,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),HYG,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),HYG,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),HYG,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),IWM,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),IWM,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),IWM,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),IWM,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),IWM,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),RSP,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),RSP,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),RSP,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),RSP,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),RSP,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),TNX,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),TNX,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),TNX,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),TNX,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),TNX,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),VIX,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),VIX,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),VIX,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),VIX,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),VIX,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-05,F2,Bollinger Band breach (control),VIX9D,1,2018-10-08,ready,-0.22267692014958929,0.869999885559082,0.0,-0.6106048854078283,-0.20966623257144823,0.1232936573567045,0.06000041961669922,0.00800013542175293
2018-10-05,F2,Bollinger Band breach (control),VIX9D,5,2018-10-12,ready,-0.175824720648865,6.489999771118164,-4.12408370276951,-3.2361970059654577,-5.278728104114205,-4.525183868061822,7.9800004959106445,-0.0839998722076416
2018-10-05,F2,Bollinger Band breach (control),VIX9D,10,2018-10-19,ready,-0.4689105875385069,5.069999694824219,-4.01988807635788,-3.9578056116997273,-5.426738135755915,-4.373399680644885,6.2699995040893555,-0.026999950408935547
2018-10-05,F2,Bollinger Band breach (control),VIX9D,15,2018-10-26,ready,-1.2543833907512347,9.34000015258789,-7.8138931148481365,-7.488161143525829,-9.052813332957033,-8.367338892747412,15.029999732971191,-0.14800000190734863
2018-10-05,F2,Bollinger Band breach (control),VIX9D,20,2018-11-02,ready,-0.7190100806262478,4.690000534057617,-5.53471114534686,-5.978338145183015,-5.032061948147792,-4.99004153897793,6.310000419616699,-0.010999917984008789
2018-10-08,C1,Topological Decoupling (Energy TDA),VIX,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,C1,Topological Decoupling (Energy TDA),VIX,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,C1,Topological Decoupling (Energy TDA),VIX,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,C1,Topological Decoupling (Energy TDA),VIX,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,C1,Topological Decoupling (Energy TDA),VIX,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F1,RSI extreme (control),IWM,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F1,RSI extreme (control),IWM,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F1,RSI extreme (control),IWM,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F1,RSI extreme (control),IWM,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F1,RSI extreme (control),IWM,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F1,RSI extreme (control),RSP,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F1,RSI extreme (control),RSP,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F1,RSI extreme (control),RSP,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F1,RSI extreme (control),RSP,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F1,RSI extreme (control),RSP,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F1,RSI extreme (control),TNX,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F1,RSI extreme (control),TNX,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F1,RSI extreme (control),TNX,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F1,RSI extreme (control),TNX,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F1,RSI extreme (control),TNX,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F2,Bollinger Band breach (control),HYG,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F2,Bollinger Band breach (control),HYG,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F2,Bollinger Band breach (control),HYG,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F2,Bollinger Band breach (control),HYG,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F2,Bollinger Band breach (control),HYG,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F2,Bollinger Band breach (control),IWM,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F2,Bollinger Band breach (control),IWM,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F2,Bollinger Band breach (control),IWM,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F2,Bollinger Band breach (control),IWM,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F2,Bollinger Band breach (control),IWM,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F2,Bollinger Band breach (control),QQQ,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F2,Bollinger Band breach (control),QQQ,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F2,Bollinger Band breach (control),QQQ,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F2,Bollinger Band breach (control),QQQ,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F2,Bollinger Band breach (control),QQQ,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F2,Bollinger Band breach (control),TNX,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F2,Bollinger Band breach (control),TNX,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F2,Bollinger Band breach (control),TNX,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F2,Bollinger Band breach (control),TNX,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F2,Bollinger Band breach (control),TNX,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-08,F2,Bollinger Band breach (control),VIX,1,2018-10-09,ready,0.15267494398494286,0.26000022888183594,-0.1459392779400659,0.3239430096353191,-0.38931027881076163,-0.47372910976472005,-0.5200004577636719,-0.02500009536743164
2018-10-08,F2,Bollinger Band breach (control),VIX,5,2018-10-15,ready,-0.023569030803849422,5.609999656677246,-4.66262496637796,-3.820167012605258,-4.727510776246091,-4.6806608795977205,8.989999771118164,-0.06999993324279785
2018-10-08,F2,Bollinger Band breach (control),VIX,10,2018-10-22,ready,-0.1997995759454585,3.9499998092651367,-4.450690170425398,-2.8707001550241196,-5.431955288834889,-5.12599232899944,5.75,-0.03699994087219238
2018-10-08,F2,Bollinger Band breach (control),VIX,15,2018-10-29,ready,-1.1280097853781257,9.010001182556152,-8.324633023301054,-8.835525469896188,-9.362239337504318,-8.442277710296642,16.110000610351562,-0.14600014686584473
2018-10-08,F2,Bollinger Band breach (control),VIX,20,2018-11-05,ready,-0.41478136802981513,4.2699995040893555,-5.013560592566025,-5.63526717385251,-4.90667286043549,-4.396403601417709,6.709999084472656,-0.032000064849853516
2018-10-09,C1,Topological Decoupling (Energy TDA),VIX,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,C1,Topological Decoupling (Energy TDA),VIX,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,C1,Topological Decoupling (Energy TDA),VIX,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,C1,Topological Decoupling (Energy TDA),VIX,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,C1,Topological Decoupling (Energy TDA),VIX,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-09,F1,RSI extreme (control),IWM,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,F1,RSI extreme (control),IWM,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,F1,RSI extreme (control),IWM,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,F1,RSI extreme (control),IWM,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,F1,RSI extreme (control),IWM,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-09,F1,RSI extreme (control),RSP,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,F1,RSI extreme (control),RSP,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,F1,RSI extreme (control),RSP,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,F1,RSI extreme (control),RSP,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,F1,RSI extreme (control),RSP,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-09,F1,RSI extreme (control),VIX,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,F1,RSI extreme (control),VIX,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,F1,RSI extreme (control),VIX,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,F1,RSI extreme (control),VIX,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,F1,RSI extreme (control),VIX,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-09,F2,Bollinger Band breach (control),RSP,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,F2,Bollinger Band breach (control),RSP,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,F2,Bollinger Band breach (control),RSP,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,F2,Bollinger Band breach (control),RSP,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,F2,Bollinger Band breach (control),RSP,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-09,F2,Bollinger Band breach (control),VIX,1,2018-10-10,ready,-0.7155940187303367,7.0099992752075195,-3.1662877592070537,-4.397941016885831,-2.8723991649413527,-2.865575208555071,11.579999923706055,0.01699995994567871
2018-10-09,F2,Bollinger Band breach (control),VIX,5,2018-10-16,ready,0.16424898128823973,1.6700010299682617,-2.4356023044782127,-1.341649097314368,-1.5819853973938813,-2.303893204940033,3.450000762939453,-0.05200004577636719
2018-10-09,F2,Bollinger Band breach (control),VIX,10,2018-10-23,ready,-0.44578130936702154,4.7599992752075195,-4.798146185677476,-3.5406017809155865,-5.9122739123837365,-5.28369926133151,9.030000686645508,-0.04200005531311035
2018-10-09,F2,Bollinger Band breach (control),VIX,15,2018-10-30,ready,-1.0440785721320789,7.40000057220459,-6.830170663762269,-7.632356579541222,-7.10960524415003,-6.226178405824411,14.470001220703125,-0.09800004959106445
2018-10-09,F2,Bollinger Band breach (control),VIX,20,2018-11-06,ready,-0.3072377160393991,3.9600000381469727,-4.272762640863725,-5.2274200252827585,-4.0635527350479705,-3.274930061392034,7.220001220703125,0.006000041961669922
2018-10-10,C1,Topological Decoupling (Energy TDA),VIX,1,2018-10-11,ready,0.08267588682093763,2.020000457763672,-2.2026738351646813,-1.2403193710278315,-1.9098082567758135,-2.2150311430314873,3.6000003814697266,-0.09200000762939453
